Prediction Confidence (%),True Label,Predicted Label,Result
46.220608,0,0,CORRECT
31.987398,0,0,CORRECT
66.50613,0,1,WRONG
66.5283,1,1,CORRECT
43.326645,1,0,WRONG
56.76488,0,1,WRONG
44.670532,1,0,WRONG
38.630527,0,0,CORRECT
42.538025,0,0,CORRECT
61.39887,1,1,CORRECT
54.966717,1,1,CORRECT
70.46682,0,1,WRONG
27.703941,1,0,WRONG
59.614765,1,1,CORRECT
48.207466,0,0,CORRECT
18.585148,0,0,CORRECT
18.696238,0,0,CORRECT
35.417843,0,0,CORRECT
70.02146,1,1,CORRECT
47.89367,1,0,WRONG
48.764412,1,0,WRONG
31.036356,0,0,CORRECT
35.39451,1,0,WRONG
24.687239,0,0,CORRECT
15.792386,0,0,CORRECT
47.2145,1,0,WRONG
53.34466,0,1,WRONG
68.66224,1,1,CORRECT
24.080883,0,0,CORRECT
50.469296,0,1,WRONG
39.73085,0,0,CORRECT
28.916445,0,0,CORRECT
70.679886,1,1,CORRECT
65.42133,1,1,CORRECT
60.335667,1,1,CORRECT
21.578918,1,0,WRONG
37.892204,1,0,WRONG
63.59931,1,1,CORRECT
39.30991,0,0,CORRECT
82.85618,1,1,CORRECT
45.70439,1,0,WRONG
64.59205,1,1,CORRECT
51.514236,0,1,WRONG
48.137154,0,0,CORRECT
51.895393,0,1,WRONG
55.28397,0,1,WRONG
46.856495,0,0,CORRECT
41.019897,1,0,WRONG
33.99753,1,0,WRONG
43.898663,1,0,WRONG
50.839077,0,1,WRONG
38.280415,1,0,WRONG
46.205807,1,0,WRONG
55.141716,0,1,WRONG
51.057022,0,1,WRONG
33.01952,1,0,WRONG
59.39139,0,1,WRONG
36.228813,0,0,CORRECT
36.848755,1,0,WRONG
28.112066,0,0,CORRECT
60.1939,0,1,WRONG
69.973495,1,1,CORRECT
80.84023,1,1,CORRECT
9.171562,0,0,CORRECT
52.0653,1,1,CORRECT
31.121311,1,0,WRONG
32.873142,1,0,WRONG
66.918686,1,1,CORRECT
45.847504,0,0,CORRECT
16.924383,0,0,CORRECT
33.428177,0,0,CORRECT
82.09372,1,1,CORRECT
71.097145,0,1,WRONG
73.02817,1,1,CORRECT
67.53814,1,1,CORRECT
34.45733,0,0,CORRECT
53.33213,0,1,WRONG
24.021976,0,0,CORRECT
9.513022,0,0,CORRECT
50.468826,1,1,CORRECT
46.508232,0,0,CORRECT
30.574554,0,0,CORRECT
26.861439,1,0,WRONG
37.02096,0,0,CORRECT
95.326584,1,1,CORRECT
7.5453973,0,0,CORRECT
34.297146,1,0,WRONG
21.65342,0,0,CORRECT
19.317614,0,0,CORRECT
12.609652,0,0,CORRECT
70.07709,1,1,CORRECT
35.563896,0,0,CORRECT
32.8785,0,0,CORRECT
14.294884,0,0,CORRECT
35.769787,1,0,WRONG
23.741055,0,0,CORRECT
11.059495,0,0,CORRECT
39.85378,0,0,CORRECT
23.377974,0,0,CORRECT
35.807907,1,0,WRONG
12.931154,0,0,CORRECT
8.328424,0,0,CORRECT
59.0307,1,1,CORRECT
89.39361,1,1,CORRECT
55.67075,0,1,WRONG
30.264244,0,0,CORRECT
23.90163,1,0,WRONG
22.017197,0,0,CORRECT
7.722427,0,0,CORRECT
32.409065,0,0,CORRECT
25.170082,1,0,WRONG
38.755028,1,0,WRONG
30.366135,0,0,CORRECT
75.58997,1,1,CORRECT
82.02069,1,1,CORRECT
48.917713,1,0,WRONG
44.738216,0,0,CORRECT
79.05962,0,1,WRONG
23.697666,0,0,CORRECT
70.03172,0,1,WRONG
26.837885,1,0,WRONG
22.367563,0,0,CORRECT
80.17465,0,1,WRONG
23.779142,1,0,WRONG
12.770212,0,0,CORRECT
20.737467,0,0,CORRECT
49.510624,1,0,WRONG
76.15678,0,1,WRONG
75.53533,0,1,WRONG
17.33022,0,0,CORRECT
60.350163,0,1,WRONG
72.104385,1,1,CORRECT
94.087975,1,1,CORRECT
31.487959,0,0,CORRECT
74.87033,0,1,WRONG
72.8041,1,1,CORRECT
12.775925,1,0,WRONG
40.025547,1,0,WRONG
31.232162,1,0,WRONG
88.11453,0,1,WRONG
19.7266,0,0,CORRECT
22.34122,1,0,WRONG
37.575687,1,0,WRONG
16.266212,0,0,CORRECT
17.794228,0,0,CORRECT
57.18026,0,1,WRONG
84.874985,1,1,CORRECT
83.963295,1,1,CORRECT
38.11646,1,0,WRONG
56.629807,0,1,WRONG
43.764618,0,0,CORRECT
30.458488,0,0,CORRECT
58.11932,1,1,CORRECT
53.320675,0,1,WRONG
58.77622,1,1,CORRECT
65.29227,1,1,CORRECT
71.330315,1,1,CORRECT
42.71916,0,0,CORRECT
48.058598,0,0,CORRECT
76.22618,0,1,WRONG
55.91333,1,1,CORRECT
42.673317,1,0,WRONG
35.108707,0,0,CORRECT
37.795166,1,0,WRONG
44.97964,1,0,WRONG
58.10731,0,1,WRONG
39.371986,1,0,WRONG
84.110466,1,1,CORRECT
70.67003,1,1,CORRECT
76.35762,1,1,CORRECT
75.33235,0,1,WRONG
43.45855,1,0,WRONG
86.96587,1,1,CORRECT
55.973087,1,1,CORRECT
37.8664,1,0,WRONG
32.680016,0,0,CORRECT
67.28119,1,1,CORRECT
71.28247,0,1,WRONG
38.675835,0,0,CORRECT
88.98477,1,1,CORRECT
19.108204,0,0,CORRECT
93.57587,1,1,CORRECT
72.14114,1,1,CORRECT
24.88768,0,0,CORRECT
49.749866,1,0,WRONG
55.264843,0,1,WRONG
32.54742,0,0,CORRECT
6.804724,0,0,CORRECT
60.03886,0,1,WRONG
36.338104,1,0,WRONG
20.308678,0,0,CORRECT
78.115036,1,1,CORRECT
71.106705,0,1,WRONG
66.485886,1,1,CORRECT
23.118587,1,0,WRONG
79.81094,1,1,CORRECT
47.645905,0,0,CORRECT
58.818127,0,1,WRONG
81.36658,0,1,WRONG
36.851967,1,0,WRONG
67.25841,0,1,WRONG
33.719193,0,0,CORRECT
11.727145,1,0,WRONG
49.167656,1,0,WRONG
63.69609,1,1,CORRECT
33.507313,1,0,WRONG
74.09252,0,1,WRONG
21.861412,0,0,CORRECT
46.541428,1,0,WRONG
43.45836,0,0,CORRECT
59.74285,0,1,WRONG
85.5668,0,1,WRONG
82.97426,1,1,CORRECT
50.656597,0,1,WRONG
39.869602,0,0,CORRECT
53.130795,0,1,WRONG
54.165287,0,1,WRONG
66.437996,0,1,WRONG
40.16754,0,0,CORRECT
58.946957,1,1,CORRECT
47.267963,0,0,CORRECT
71.93961,1,1,CORRECT
29.553059,0,0,CORRECT
72.216385,1,1,CORRECT
32.481472,0,0,CORRECT
46.23801,0,0,CORRECT
39.245552,1,0,WRONG
56.790005,0,1,WRONG
61.378765,1,1,CORRECT
26.799948,0,0,CORRECT
60.924904,0,1,WRONG
50.392498,1,1,CORRECT
57.579445,0,1,WRONG
35.79812,0,0,CORRECT
45.28308,0,0,CORRECT
62.17197,0,1,WRONG
59.340233,1,1,CORRECT
49.754757,1,0,WRONG
60.67596,0,1,WRONG
35.740097,1,0,WRONG
38.686485,0,0,CORRECT
41.79454,1,0,WRONG
27.427423,1,0,WRONG
45.832077,0,0,CORRECT
58.993427,1,1,CORRECT
68.28059,0,1,WRONG
30.975246,1,0,WRONG
55.2052,1,1,CORRECT
35.362507,0,0,CORRECT
56.98955,0,1,WRONG
40.103065,1,0,WRONG
66.60027,0,1,WRONG
71.05722,0,1,WRONG
43.44793,1,0,WRONG
34.097557,1,0,WRONG
37.714058,0,0,CORRECT
55.167114,0,1,WRONG
44.7303,0,0,CORRECT
52.434254,0,1,WRONG
53.252228,0,1,WRONG
67.046616,1,1,CORRECT
45.349953,1,0,WRONG
51.19893,0,1,WRONG
60.095215,1,1,CORRECT
42.967102,1,0,WRONG
40.86857,0,0,CORRECT
56.19983,1,1,CORRECT
49.012997,1,0,WRONG
48.329372,1,0,WRONG
64.91069,1,1,CORRECT
38.634403,0,0,CORRECT
50.328754,0,1,WRONG
52.14314,0,1,WRONG
35.933487,0,0,CORRECT
94.918884,1,1,CORRECT
25.278532,0,0,CORRECT
62.764668,1,1,CORRECT
29.066149,1,0,WRONG
73.458176,1,1,CORRECT
48.188744,1,0,WRONG
50.890816,0,1,WRONG
70.3622,1,1,CORRECT
80.092926,0,1,WRONG
65.206024,1,1,CORRECT
59.25664,0,1,WRONG
28.905806,1,0,WRONG
66.66272,1,1,CORRECT
44.789486,1,0,WRONG
64.323586,1,1,CORRECT
87.873795,1,1,CORRECT
92.75885,1,1,CORRECT
52.644913,1,1,CORRECT
45.921436,0,0,CORRECT
39.31797,0,0,CORRECT
71.17366,0,1,WRONG
58.466427,1,1,CORRECT
34.501064,0,0,CORRECT
24.007227,0,0,CORRECT
25.459122,0,0,CORRECT
52.876957,1,1,CORRECT
35.67913,0,0,CORRECT
19.58874,1,0,WRONG
30.50471,0,0,CORRECT
31.776535,0,0,CORRECT
86.35422,1,1,CORRECT
15.916877,0,0,CORRECT
34.66489,0,0,CORRECT
65.95576,1,1,CORRECT
62.589645,0,1,WRONG
24.776386,0,0,CORRECT
44.924995,0,0,CORRECT
29.082918,0,0,CORRECT
79.863785,1,1,CORRECT
29.457891,1,0,WRONG
65.71409,1,1,CORRECT
45.403744,0,0,CORRECT
19.766613,0,0,CORRECT
38.48421,0,0,CORRECT
49.564922,1,0,WRONG
48.03029,0,0,CORRECT
9.3603945,0,0,CORRECT
82.54498,1,1,CORRECT
41.994297,0,0,CORRECT
47.31503,1,0,WRONG
34.420784,0,0,CORRECT
53.18013,1,1,CORRECT
60.375713,1,1,CORRECT
51.59504,0,1,WRONG
83.49292,1,1,CORRECT
84.323235,1,1,CORRECT
55.87975,0,1,WRONG
56.140213,1,1,CORRECT
26.923824,0,0,CORRECT
19.853373,0,0,CORRECT
68.19411,1,1,CORRECT
65.2613,0,1,WRONG
10.226214,0,0,CORRECT
90.50634,1,1,CORRECT
49.53055,1,0,WRONG
72.188835,0,1,WRONG
78.63515,1,1,CORRECT
62.380646,1,1,CORRECT
67.08238,1,1,CORRECT
64.533,1,1,CORRECT
12.819241,0,0,CORRECT
90.15888,0,1,WRONG
31.049229,0,0,CORRECT
58.140778,0,1,WRONG
32.183952,1,0,WRONG
81.32858,1,1,CORRECT
25.607756,1,0,WRONG
60.858185,1,1,CORRECT
73.3264,0,1,WRONG
24.260353,0,0,CORRECT
50.000835,1,1,CORRECT
75.41279,0,1,WRONG
70.93094,1,1,CORRECT
37.624004,0,0,CORRECT
68.69198,1,1,CORRECT
47.764343,1,0,WRONG
9.2759495,0,0,CORRECT
16.763144,0,0,CORRECT
27.450022,0,0,CORRECT
41.045673,1,0,WRONG
76.460846,1,1,CORRECT
79.94548,1,1,CORRECT
29.683266,0,0,CORRECT
39.98404,0,0,CORRECT
89.1935,1,1,CORRECT
93.834595,1,1,CORRECT
19.237455,0,0,CORRECT
53.556442,1,1,CORRECT
79.88391,1,1,CORRECT
67.52762,1,1,CORRECT
65.34295,1,1,CORRECT
85.28961,1,1,CORRECT
44.77408,1,0,WRONG
19.044237,0,0,CORRECT
81.20388,1,1,CORRECT
33.13649,1,0,WRONG
83.30837,1,1,CORRECT
21.063734,0,0,CORRECT
25.955019,0,0,CORRECT
38.851444,1,0,WRONG
17.325062,1,0,WRONG
21.408249,0,0,CORRECT
81.71262,1,1,CORRECT
55.37882,1,1,CORRECT
70.2387,1,1,CORRECT
43.275253,1,0,WRONG
85.77515,1,1,CORRECT
42.123947,1,0,WRONG
42.888744,0,0,CORRECT
40.75449,0,0,CORRECT
64.167564,0,1,WRONG
66.29159,0,1,WRONG
59.165104,0,1,WRONG
86.48627,1,1,CORRECT
58.869022,1,1,CORRECT
75.05916,1,1,CORRECT
69.774025,0,1,WRONG
80.75264,1,1,CORRECT
58.2434,1,1,CORRECT
67.26974,1,1,CORRECT
61.567467,0,1,WRONG
24.325968,1,0,WRONG
36.12241,1,0,WRONG
24.887802,0,0,CORRECT
24.450487,0,0,CORRECT
28.226486,0,0,CORRECT
62.55096,1,1,CORRECT
65.86297,1,1,CORRECT
33.28575,1,0,WRONG
49.27675,0,0,CORRECT
43.72154,1,0,WRONG
38.725864,0,0,CORRECT
62.306137,0,1,WRONG
74.937996,1,1,CORRECT
62.5689,1,1,CORRECT
61.32515,0,1,WRONG
48.874294,0,0,CORRECT
63.753254,0,1,WRONG
47.754726,1,0,WRONG
43.02058,1,0,WRONG
30.81164,0,0,CORRECT
50.96518,1,1,CORRECT
59.230934,0,1,WRONG
75.152695,0,1,WRONG
22.475655,1,0,WRONG
63.210976,1,1,CORRECT
63.710445,1,1,CORRECT
57.084835,1,1,CORRECT
44.538113,0,0,CORRECT
61.47207,0,1,WRONG
83.65414,0,1,WRONG
25.010422,1,0,WRONG
67.06043,1,1,CORRECT
61.031437,1,1,CORRECT
38.890118,1,0,WRONG
28.256903,1,0,WRONG
39.104046,0,0,CORRECT
65.85722,0,1,WRONG
29.698065,1,0,WRONG
29.057938,0,0,CORRECT
59.052235,1,1,CORRECT
53.71473,1,1,CORRECT
45.54698,0,0,CORRECT
44.683662,1,0,WRONG
51.07138,1,1,CORRECT
67.6507,0,1,WRONG
44.910477,0,0,CORRECT
67.77797,1,1,CORRECT
52.356903,0,1,WRONG
65.61773,1,1,CORRECT
59.67207,1,1,CORRECT
65.243904,0,1,WRONG
25.816828,0,0,CORRECT
28.823202,0,0,CORRECT
36.0087,1,0,WRONG
32.980614,1,0,WRONG
70.229225,0,1,WRONG
36.22616,0,0,CORRECT
79.42613,1,1,CORRECT
49.916546,0,0,CORRECT
38.55874,1,0,WRONG
36.086445,0,0,CORRECT
84.90509,1,1,CORRECT
39.49045,1,0,WRONG
46.384327,0,0,CORRECT
47.28691,0,0,CORRECT
61.441444,0,1,WRONG
65.79948,0,1,WRONG
74.67962,1,1,CORRECT
31.815042,0,0,CORRECT
60.81402,1,1,CORRECT
36.504257,0,0,CORRECT
34.506332,0,0,CORRECT
75.001,0,1,WRONG
32.79384,1,0,WRONG
21.345537,0,0,CORRECT
70.62817,0,1,WRONG
72.74591,0,1,WRONG
33.5331,0,0,CORRECT
39.64117,0,0,CORRECT
35.64428,1,0,WRONG
80.44629,1,1,CORRECT
58.27765,1,1,CORRECT
73.95351,1,1,CORRECT
19.461485,0,0,CORRECT
41.89648,1,0,WRONG
47.9638,1,0,WRONG
53.75678,1,1,CORRECT
26.646019,1,0,WRONG
66.74173,0,1,WRONG
37.03868,1,0,WRONG
95.63915,1,1,CORRECT
55.34689,1,1,CORRECT
6.084819,0,0,CORRECT
79.84574,1,1,CORRECT
20.33264,0,0,CORRECT
84.0778,0,1,WRONG
4.7357154,0,0,CORRECT
83.926865,1,1,CORRECT
82.0372,1,1,CORRECT
81.91061,1,1,CORRECT
75.37705,0,1,WRONG
46.31113,0,0,CORRECT
36.591164,0,0,CORRECT
65.74291,1,1,CORRECT
7.732247,0,0,CORRECT
84.50042,1,1,CORRECT
17.651978,0,0,CORRECT
11.836736,0,0,CORRECT
73.15748,1,1,CORRECT
34.588696,0,0,CORRECT
49.7331,0,0,CORRECT
45.099304,1,0,WRONG
56.96093,0,1,WRONG
40.225525,0,0,CORRECT
57.2349,0,1,WRONG
54.655613,1,1,CORRECT
33.74941,0,0,CORRECT
53.22374,1,1,CORRECT
53.677387,0,1,WRONG
70.09084,1,1,CORRECT
66.845116,1,1,CORRECT
91.64888,1,1,CORRECT
44.221516,0,0,CORRECT
65.30049,1,1,CORRECT
82.66323,0,1,WRONG
79.92662,1,1,CORRECT
82.22592,1,1,CORRECT
13.176007,0,0,CORRECT
57.97935,1,1,CORRECT
87.88113,1,1,CORRECT
65.01921,0,1,WRONG
75.638756,0,1,WRONG
81.243286,1,1,CORRECT
41.355534,0,0,CORRECT
11.475067,1,0,WRONG
92.04903,1,1,CORRECT
73.496475,1,1,CORRECT
19.797659,0,0,CORRECT
18.976616,0,0,CORRECT
93.41765,1,1,CORRECT
28.400084,1,0,WRONG
59.98889,1,1,CORRECT
32.044178,0,0,CORRECT
52.395332,1,1,CORRECT
61.70202,1,1,CORRECT
72.383896,0,1,WRONG
70.86031,1,1,CORRECT
88.01445,1,1,CORRECT
33.16292,0,0,CORRECT
42.79982,1,0,WRONG
13.464377,0,0,CORRECT
4.7045903,0,0,CORRECT
36.41921,0,0,CORRECT
71.2721,0,1,WRONG
20.810171,0,0,CORRECT
15.377667,0,0,CORRECT
72.278114,0,1,WRONG
69.581436,1,1,CORRECT
85.94563,1,1,CORRECT
11.19794,0,0,CORRECT
21.059282,1,0,WRONG
62.92488,0,1,WRONG
74.94246,1,1,CORRECT
79.116745,1,1,CORRECT
66.33095,1,1,CORRECT
36.718678,0,0,CORRECT
16.616848,1,0,WRONG
16.819649,1,0,WRONG
37.988358,1,0,WRONG
64.68077,1,1,CORRECT
18.90035,0,0,CORRECT
82.093,1,1,CORRECT
64.833954,0,1,WRONG
78.05695,1,1,CORRECT
18.392307,0,0,CORRECT
84.96985,1,1,CORRECT
75.9278,0,1,WRONG
36.455017,0,0,CORRECT
30.100653,0,0,CORRECT
75.66059,0,1,WRONG
37.118156,1,0,WRONG
47.89466,1,0,WRONG
9.273538,0,0,CORRECT
38.285435,0,0,CORRECT
66.942696,1,1,CORRECT
47.92947,0,0,CORRECT
58.406616,0,1,WRONG
26.713266,1,0,WRONG
49.87983,1,0,WRONG
58.734627,0,1,WRONG
35.17324,0,0,CORRECT
36.18015,0,0,CORRECT
67.17987,0,1,WRONG
42.27396,0,0,CORRECT
65.56676,1,1,CORRECT
32.44609,1,0,WRONG
64.99294,1,1,CORRECT
47.14071,0,0,CORRECT
45.19944,1,0,WRONG
51.438206,0,1,WRONG
29.639965,0,0,CORRECT
55.94576,1,1,CORRECT
39.83486,1,0,WRONG
61.12427,0,1,WRONG
62.042473,1,1,CORRECT
75.48841,0,1,WRONG
59.878242,1,1,CORRECT
55.216522,0,1,WRONG
71.23543,0,1,WRONG
44.020836,0,0,CORRECT
61.872856,1,1,CORRECT
51.784195,1,1,CORRECT
68.34053,1,1,CORRECT
54.80905,1,1,CORRECT
47.562393,0,0,CORRECT
69.43641,1,1,CORRECT
29.23479,0,0,CORRECT
65.17769,0,1,WRONG
23.012373,1,0,WRONG
74.29231,1,1,CORRECT
57.93577,1,1,CORRECT
70.16232,0,1,WRONG
17.262169,0,0,CORRECT
51.86051,0,1,WRONG
70.62211,1,1,CORRECT
23.622427,1,0,WRONG
34.733086,0,0,CORRECT
47.42401,0,0,CORRECT
23.110407,0,0,CORRECT
64.45398,0,1,WRONG
49.389984,1,0,WRONG
54.815216,0,1,WRONG
47.239193,0,0,CORRECT
58.32226,1,1,CORRECT
22.393564,0,0,CORRECT
30.640432,1,0,WRONG
34.922478,0,0,CORRECT
60.909306,0,1,WRONG
50.42658,0,1,WRONG
49.750477,1,0,WRONG
35.10629,1,0,WRONG
50.815273,1,1,CORRECT
41.39522,0,0,CORRECT
79.89219,0,1,WRONG
72.08337,0,1,WRONG
54.25041,1,1,CORRECT
30.912971,1,0,WRONG
22.067991,0,0,CORRECT
34.7881,1,0,WRONG
75.527016,1,1,CORRECT
64.87013,0,1,WRONG
48.37237,0,0,CORRECT
64.719086,0,1,WRONG
33.220936,0,0,CORRECT
19.216255,0,0,CORRECT
41.050323,0,0,CORRECT
66.69986,1,1,CORRECT
32.94829,0,0,CORRECT
49.64177,0,0,CORRECT
48.767437,0,0,CORRECT
25.790432,0,0,CORRECT
46.284435,0,0,CORRECT
38.23419,0,0,CORRECT
47.917873,1,0,WRONG
36.02797,0,0,CORRECT
34.15357,0,0,CORRECT
61.88399,0,1,WRONG
44.764404,1,0,WRONG
84.35849,1,1,CORRECT
28.628323,0,0,CORRECT
14.317586,1,0,WRONG
25.729376,0,0,CORRECT
83.92556,1,1,CORRECT
26.832443,1,0,WRONG
17.485374,0,0,CORRECT
30.250723,1,0,WRONG
79.80246,1,1,CORRECT
56.610806,0,1,WRONG
25.34115,1,0,WRONG
17.94081,0,0,CORRECT
35.701855,0,0,CORRECT
76.791595,1,1,CORRECT
68.33108,1,1,CORRECT
41.313683,0,0,CORRECT
76.16118,0,1,WRONG
32.350803,1,0,WRONG
50.930508,1,1,CORRECT
74.357124,1,1,CORRECT
50.865112,0,1,WRONG
60.13179,0,1,WRONG
50.098396,1,1,CORRECT
55.471317,1,1,CORRECT
52.86271,0,1,WRONG
32.962086,0,0,CORRECT
34.484623,1,0,WRONG
43.57573,1,0,WRONG
27.890093,1,0,WRONG
35.56626,1,0,WRONG
59.340614,0,1,WRONG
25.521338,0,0,CORRECT
60.146244,1,1,CORRECT
64.76826,1,1,CORRECT
20.292715,0,0,CORRECT
78.37402,1,1,CORRECT
62.323826,1,1,CORRECT
25.542843,1,0,WRONG
15.693094,0,0,CORRECT
33.949978,1,0,WRONG
42.309223,1,0,WRONG
26.59671,0,0,CORRECT
19.172836,0,0,CORRECT
43.040894,1,0,WRONG
55.93006,1,1,CORRECT
32.49296,0,0,CORRECT
63.002037,0,1,WRONG
54.57306,0,1,WRONG
72.404686,1,1,CORRECT
19.757406,0,0,CORRECT
38.3764,1,0,WRONG
70.44957,0,1,WRONG
32.853622,0,0,CORRECT
41.35417,0,0,CORRECT
63.543236,1,1,CORRECT
57.253708,0,1,WRONG
76.921104,0,1,WRONG
42.652954,0,0,CORRECT
47.48073,0,0,CORRECT
36.775284,1,0,WRONG
70.91784,0,1,WRONG
54.129906,1,1,CORRECT
58.765568,1,1,CORRECT
25.203821,0,0,CORRECT
86.68828,1,1,CORRECT
30.333662,0,0,CORRECT
62.78449,0,1,WRONG
32.470787,0,0,CORRECT
65.064674,0,1,WRONG
41.891365,0,0,CORRECT
43.27174,0,0,CORRECT
67.75997,1,1,CORRECT
6.2907057,0,0,CORRECT
40.424675,1,0,WRONG
47.82227,0,0,CORRECT
68.73982,1,1,CORRECT
71.16185,1,1,CORRECT
36.63649,0,0,CORRECT
74.831894,1,1,CORRECT
18.895056,0,0,CORRECT
68.61067,1,1,CORRECT
65.90585,1,1,CORRECT
69.766655,1,1,CORRECT
67.15365,0,1,WRONG
57.203133,0,1,WRONG
45.05202,1,0,WRONG
61.601746,1,1,CORRECT
72.72117,1,1,CORRECT
73.14738,1,1,CORRECT
31.16313,0,0,CORRECT
47.17327,1,0,WRONG
50.267197,0,1,WRONG
63.983112,1,1,CORRECT
58.72026,0,1,WRONG
59.54017,1,1,CORRECT
79.123116,1,1,CORRECT
42.350327,0,0,CORRECT
72.11146,1,1,CORRECT
66.32654,1,1,CORRECT
75.45824,1,1,CORRECT
51.75327,1,1,CORRECT
61.289787,1,1,CORRECT
25.208838,1,0,WRONG
73.28193,0,1,WRONG
66.67689,1,1,CORRECT
76.82907,1,1,CORRECT
59.016846,0,1,WRONG
83.54052,1,1,CORRECT
35.336994,0,0,CORRECT
61.53064,1,1,CORRECT
29.074654,1,0,WRONG
68.03477,1,1,CORRECT
38.72106,1,0,WRONG
52.665054,1,1,CORRECT
71.65188,0,1,WRONG
29.675064,1,0,WRONG
54.541588,0,1,WRONG
28.727568,0,0,CORRECT
84.09595,1,1,CORRECT
70.66566,1,1,CORRECT
30.009493,0,0,CORRECT
67.95559,1,1,CORRECT
25.571865,0,0,CORRECT
38.18172,1,0,WRONG
34.80371,0,0,CORRECT
50.778793,0,1,WRONG
81.53258,1,1,CORRECT
32.714684,1,0,WRONG
76.19862,1,1,CORRECT
55.13914,1,1,CORRECT
66.794716,1,1,CORRECT
45.519825,0,0,CORRECT
33.806225,1,0,WRONG
65.6599,0,1,WRONG
56.69967,0,1,WRONG
72.46531,1,1,CORRECT
55.40779,1,1,CORRECT
47.60695,0,0,CORRECT
66.58883,1,1,CORRECT
24.532965,1,0,WRONG
36.612514,0,0,CORRECT
52.51984,0,1,WRONG
43.109295,0,0,CORRECT
41.489017,0,0,CORRECT
54.3247,1,1,CORRECT
63.425613,0,1,WRONG
34.35689,1,0,WRONG
28.22315,1,0,WRONG
72.306946,1,1,CORRECT
49.511276,1,0,WRONG
56.86048,0,1,WRONG
38.482277,0,0,CORRECT
61.61161,1,1,CORRECT
47.081257,1,0,WRONG
28.760878,1,0,WRONG
75.54478,1,1,CORRECT
50.20822,0,1,WRONG
60.49201,0,1,WRONG
59.622597,1,1,CORRECT
45.21403,1,0,WRONG
65.41788,0,1,WRONG
61.25715,1,1,CORRECT
65.11746,1,1,CORRECT
29.364073,1,0,WRONG
36.712334,0,0,CORRECT
56.50739,0,1,WRONG
65.82984,0,1,WRONG
35.181656,1,0,WRONG
42.015327,1,0,WRONG
54.28672,1,1,CORRECT
61.81947,0,1,WRONG
50.227715,1,1,CORRECT
28.560438,1,0,WRONG
78.48034,0,1,WRONG
49.326523,1,0,WRONG
36.21884,0,0,CORRECT
42.216675,1,0,WRONG
22.791943,0,0,CORRECT
55.577446,0,1,WRONG
40.971348,0,0,CORRECT
53.78282,1,1,CORRECT
27.422459,0,0,CORRECT
42.232395,0,0,CORRECT
40.601315,0,0,CORRECT
83.65324,0,1,WRONG
68.09903,1,1,CORRECT
53.08096,1,1,CORRECT
46.656116,0,0,CORRECT
49.833218,1,0,WRONG
67.96563,1,1,CORRECT
56.01639,1,1,CORRECT
31.627277,0,0,CORRECT
59.99652,0,1,WRONG
51.886414,1,1,CORRECT
69.06153,0,1,WRONG
35.434425,0,0,CORRECT
62.816643,0,1,WRONG
26.349562,0,0,CORRECT
72.38887,1,1,CORRECT
59.01444,0,1,WRONG
66.76996,1,1,CORRECT
69.74255,1,1,CORRECT
23.647678,0,0,CORRECT
50.282265,0,1,WRONG
51.989067,1,1,CORRECT
45.320736,0,0,CORRECT
52.337994,1,1,CORRECT
62.116634,1,1,CORRECT
63.01353,1,1,CORRECT
61.443794,0,1,WRONG
34.966297,0,0,CORRECT
47.634594,0,0,CORRECT
46.243217,1,0,WRONG
51.82974,1,1,CORRECT
29.486788,1,0,WRONG
63.66613,1,1,CORRECT
22.543463,1,0,WRONG
21.689453,1,0,WRONG
30.540094,1,0,WRONG
31.189663,1,0,WRONG
49.490772,0,0,CORRECT
43.417984,0,0,CORRECT
30.07366,0,0,CORRECT
68.63216,1,1,CORRECT
63.416832,0,1,WRONG
33.236168,1,0,WRONG
51.256245,0,1,WRONG
48.172043,0,0,CORRECT
52.153023,0,1,WRONG
68.48632,1,1,CORRECT
64.19265,0,1,WRONG
65.059975,1,1,CORRECT
62.610023,1,1,CORRECT
41.6124,0,0,CORRECT
44.25109,0,0,CORRECT
61.483997,1,1,CORRECT
59.660347,0,1,WRONG
58.58791,0,1,WRONG
34.2457,0,0,CORRECT
57.544537,0,1,WRONG
41.847443,0,0,CORRECT
25.17187,1,0,WRONG
37.30176,0,0,CORRECT
69.61975,0,1,WRONG
51.131992,1,1,CORRECT
65.74291,0,1,WRONG
82.60319,1,1,CORRECT
47.025047,0,0,CORRECT
54.37425,1,1,CORRECT
70.38114,0,1,WRONG
27.010494,0,0,CORRECT
44.352703,0,0,CORRECT
24.636755,1,0,WRONG
47.461163,0,0,CORRECT
47.347992,0,0,CORRECT
47.36579,1,0,WRONG
64.36695,1,1,CORRECT
37.338646,0,0,CORRECT
74.04071,0,1,WRONG
55.441135,0,1,WRONG
53.97541,0,1,WRONG
57.905663,0,1,WRONG
29.428318,0,0,CORRECT
65.05477,0,1,WRONG
54.156548,1,1,CORRECT
65.68449,1,1,CORRECT
74.437515,1,1,CORRECT
62.02839,1,1,CORRECT
44.8444,1,0,WRONG
20.787785,0,0,CORRECT
66.81779,1,1,CORRECT
55.456703,1,1,CORRECT
48.06321,1,0,WRONG
23.347296,0,0,CORRECT
36.7642,1,0,WRONG
54.6216,0,1,WRONG
47.320297,0,0,CORRECT
51.5989,1,1,CORRECT
54.005753,1,1,CORRECT
37.983444,1,0,WRONG
91.80934,1,1,CORRECT
36.09061,0,0,CORRECT
77.65885,1,1,CORRECT
